dataset,instancia,cantidad_locales,limite_contagio,archivo
mejor-caso-BT,BT-MC-291,291,1000,instancias/mejor-caso-BT/BT-MC-291.txt
mejor-caso-BT,BT-MC-292,292,1000,instancias/mejor-caso-BT/BT-MC-292.txt
mejor-caso-BT,BT-MC-293,293,1000,instancias/mejor-caso-BT/BT-MC-293.txt
mejor-caso-BT,BT-MC-294,294,1000,instancias/mejor-caso-BT/BT-MC-294.txt
mejor-caso-BT,BT-MC-295,295,1000,instancias/mejor-caso-BT/BT-MC-295.txt
mejor-caso-BT,BT-MC-296,296,1000,instancias/mejor-caso-BT/BT-MC-296.txt
mejor-caso-BT,BT-MC-297,297,1000,instancias/mejor-caso-BT/BT-MC-297.txt
mejor-caso-BT,BT-MC-298,298,1000,instancias/mejor-caso-BT/BT-MC-298.txt
mejor-caso-BT,BT-MC-299,299,1000,instancias/mejor-caso-BT/BT-MC-299.txt
mejor-caso-BT,BT-MC-300,300,1000,instancias/mejor-caso-BT/BT-MC-300.txt
mejor-caso-BT,BT-MC-301,301,1000,instancias/mejor-caso-BT/BT-MC-301.txt
mejor-caso-BT,BT-MC-302,302,1000,instancias/mejor-caso-BT/BT-MC-302.txt
mejor-caso-BT,BT-MC-303,303,1000,instancias/mejor-caso-BT/BT-MC-303.txt
mejor-caso-BT,BT-MC-304,304,1000,instancias/mejor-caso-BT/BT-MC-304.txt
mejor-caso-BT,BT-MC-305,305,1000,instancias/mejor-caso-BT/BT-MC-305.txt
mejor-caso-BT,BT-MC-306,306,1000,instancias/mejor-caso-BT/BT-MC-306.txt
mejor-caso-BT,BT-MC-307,307,1000,instancias/mejor-caso-BT/BT-MC-307.txt
mejor-caso-BT,BT-MC-308,308,1000,instancias/mejor-caso-BT/BT-MC-308.txt
mejor-caso-BT,BT-MC-309,309,1000,instancias/mejor-caso-BT/BT-MC-309.txt
mejor-caso-BT,BT-MC-310,310,1000,instancias/mejor-caso-BT/BT-MC-310.txt
mejor-caso-BT,BT-MC-311,311,1000,instancias/mejor-caso-BT/BT-MC-311.txt
mejor-caso-BT,BT-MC-312,312,1000,instancias/mejor-caso-BT/BT-MC-312.txt
mejor-caso-BT,BT-MC-313,313,1000,instancias/mejor-caso-BT/BT-MC-313.txt
mejor-caso-BT,BT-MC-314,314,1000,instancias/mejor-caso-BT/BT-MC-314.txt
mejor-caso-BT,BT-MC-315,315,1000,instancias/mejor-caso-BT/BT-MC-315.txt
mejor-caso-BT,BT-MC-316,316,1000,instancias/mejor-caso-BT/BT-MC-316.txt
mejor-caso-BT,BT-MC-317,317,1000,instancias/mejor-caso-BT/BT-MC-317.txt
mejor-caso-BT,BT-MC-318,318,1000,instancias/mejor-caso-BT/BT-MC-318.txt
mejor-caso-BT,BT-MC-319,319,1000,instancias/mejor-caso-BT/BT-MC-319.txt
mejor-caso-BT,BT-MC-320,320,1000,instancias/mejor-caso-BT/BT-MC-320.txt
mejor-caso-BT,BT-MC-321,321,1000,instancias/mejor-caso-BT/BT-MC-321.txt
mejor-caso-BT,BT-MC-322,322,1000,instancias/mejor-caso-BT/BT-MC-322.txt
mejor-caso-BT,BT-MC-323,323,1000,instancias/mejor-caso-BT/BT-MC-323.txt
mejor-caso-BT,BT-MC-324,324,1000,instancias/mejor-caso-BT/BT-MC-324.txt
mejor-caso-BT,BT-MC-325,325,1000,instancias/mejor-caso-BT/BT-MC-325.txt
mejor-caso-BT,BT-MC-326,326,1000,instancias/mejor-caso-BT/BT-MC-326.txt
mejor-caso-BT,BT-MC-327,327,1000,instancias/mejor-caso-BT/BT-MC-327.txt
mejor-caso-BT,BT-MC-328,328,1000,instancias/mejor-caso-BT/BT-MC-328.txt
mejor-caso-BT,BT-MC-329,329,1000,instancias/mejor-caso-BT/BT-MC-329.txt
mejor-caso-BT,BT-MC-330,330,1000,instancias/mejor-caso-BT/BT-MC-330.txt
mejor-caso-BT,BT-MC-331,331,1000,instancias/mejor-caso-BT/BT-MC-331.txt
mejor-caso-BT,BT-MC-332,332,1000,instancias/mejor-caso-BT/BT-MC-332.txt
mejor-caso-BT,BT-MC-333,333,1000,instancias/mejor-caso-BT/BT-MC-333.txt
mejor-caso-BT,BT-MC-334,334,1000,instancias/mejor-caso-BT/BT-MC-334.txt
mejor-caso-BT,BT-MC-335,335,1000,instancias/mejor-caso-BT/BT-MC-335.txt
mejor-caso-BT,BT-MC-336,336,1000,instancias/mejor-caso-BT/BT-MC-336.txt
mejor-caso-BT,BT-MC-337,337,1000,instancias/mejor-caso-BT/BT-MC-337.txt
mejor-caso-BT,BT-MC-338,338,1000,instancias/mejor-caso-BT/BT-MC-338.txt
mejor-caso-BT,BT-MC-339,339,1000,instancias/mejor-caso-BT/BT-MC-339.txt
mejor-caso-BT,BT-MC-340,340,1000,instancias/mejor-caso-BT/BT-MC-340.txt
mejor-caso-BT,BT-MC-341,341,1000,instancias/mejor-caso-BT/BT-MC-341.txt
mejor-caso-BT,BT-MC-342,342,1000,instancias/mejor-caso-BT/BT-MC-342.txt
mejor-caso-BT,BT-MC-343,343,1000,instancias/mejor-caso-BT/BT-MC-343.txt
mejor-caso-BT,BT-MC-344,344,1000,instancias/mejor-caso-BT/BT-MC-344.txt
mejor-caso-BT,BT-MC-345,345,1000,instancias/mejor-caso-BT/BT-MC-345.txt
mejor-caso-BT,BT-MC-346,346,1000,instancias/mejor-caso-BT/BT-MC-346.txt
mejor-caso-BT,BT-MC-347,347,1000,instancias/mejor-caso-BT/BT-MC-347.txt
mejor-caso-BT,BT-MC-348,348,1000,instancias/mejor-caso-BT/BT-MC-348.txt
mejor-caso-BT,BT-MC-349,349,1000,instancias/mejor-caso-BT/BT-MC-349.txt
mejor-caso-BT,BT-MC-350,350,1000,instancias/mejor-caso-BT/BT-MC-350.txt
mejor-caso-BT,BT-MC-351,351,1000,instancias/mejor-caso-BT/BT-MC-351.txt
mejor-caso-BT,BT-MC-352,352,1000,instancias/mejor-caso-BT/BT-MC-352.txt
mejor-caso-BT,BT-MC-353,353,1000,instancias/mejor-caso-BT/BT-MC-353.txt
mejor-caso-BT,BT-MC-354,354,1000,instancias/mejor-caso-BT/BT-MC-354.txt
mejor-caso-BT,BT-MC-355,355,1000,instancias/mejor-caso-BT/BT-MC-355.txt
mejor-caso-BT,BT-MC-356,356,1000,instancias/mejor-caso-BT/BT-MC-356.txt
mejor-caso-BT,BT-MC-357,357,1000,instancias/mejor-caso-BT/BT-MC-357.txt
mejor-caso-BT,BT-MC-358,358,1000,instancias/mejor-caso-BT/BT-MC-358.txt
mejor-caso-BT,BT-MC-359,359,1000,instancias/mejor-caso-BT/BT-MC-359.txt
mejor-caso-BT,BT-MC-360,360,1000,instancias/mejor-caso-BT/BT-MC-360.txt
mejor-caso-BT,BT-MC-361,361,1000,instancias/mejor-caso-BT/BT-MC-361.txt
mejor-caso-BT,BT-MC-362,362,1000,instancias/mejor-caso-BT/BT-MC-362.txt
mejor-caso-BT,BT-MC-363,363,1000,instancias/mejor-caso-BT/BT-MC-363.txt
mejor-caso-BT,BT-MC-364,364,1000,instancias/mejor-caso-BT/BT-MC-364.txt
mejor-caso-BT,BT-MC-365,365,1000,instancias/mejor-caso-BT/BT-MC-365.txt
mejor-caso-BT,BT-MC-366,366,1000,instancias/mejor-caso-BT/BT-MC-366.txt
mejor-caso-BT,BT-MC-367,367,1000,instancias/mejor-caso-BT/BT-MC-367.txt
mejor-caso-BT,BT-MC-368,368,1000,instancias/mejor-caso-BT/BT-MC-368.txt
mejor-caso-BT,BT-MC-369,369,1000,instancias/mejor-caso-BT/BT-MC-369.txt
mejor-caso-BT,BT-MC-370,370,1000,instancias/mejor-caso-BT/BT-MC-370.txt
mejor-caso-BT,BT-MC-371,371,1000,instancias/mejor-caso-BT/BT-MC-371.txt
mejor-caso-BT,BT-MC-372,372,1000,instancias/mejor-caso-BT/BT-MC-372.txt
mejor-caso-BT,BT-MC-373,373,1000,instancias/mejor-caso-BT/BT-MC-373.txt
mejor-caso-BT,BT-MC-374,374,1000,instancias/mejor-caso-BT/BT-MC-374.txt
mejor-caso-BT,BT-MC-375,375,1000,instancias/mejor-caso-BT/BT-MC-375.txt
mejor-caso-BT,BT-MC-376,376,1000,instancias/mejor-caso-BT/BT-MC-376.txt
mejor-caso-BT,BT-MC-377,377,1000,instancias/mejor-caso-BT/BT-MC-377.txt
mejor-caso-BT,BT-MC-378,378,1000,instancias/mejor-caso-BT/BT-MC-378.txt
mejor-caso-BT,BT-MC-379,379,1000,instancias/mejor-caso-BT/BT-MC-379.txt
mejor-caso-BT,BT-MC-380,380,1000,instancias/mejor-caso-BT/BT-MC-380.txt
mejor-caso-BT,BT-MC-381,381,1000,instancias/mejor-caso-BT/BT-MC-381.txt
mejor-caso-BT,BT-MC-382,382,1000,instancias/mejor-caso-BT/BT-MC-382.txt
mejor-caso-BT,BT-MC-383,383,1000,instancias/mejor-caso-BT/BT-MC-383.txt
mejor-caso-BT,BT-MC-384,384,1000,instancias/mejor-caso-BT/BT-MC-384.txt
mejor-caso-BT,BT-MC-385,385,1000,instancias/mejor-caso-BT/BT-MC-385.txt
mejor-caso-BT,BT-MC-386,386,1000,instancias/mejor-caso-BT/BT-MC-386.txt
mejor-caso-BT,BT-MC-387,387,1000,instancias/mejor-caso-BT/BT-MC-387.txt
mejor-caso-BT,BT-MC-388,388,1000,instancias/mejor-caso-BT/BT-MC-388.txt
mejor-caso-BT,BT-MC-389,389,1000,instancias/mejor-caso-BT/BT-MC-389.txt
mejor-caso-BT,BT-MC-390,390,1000,instancias/mejor-caso-BT/BT-MC-390.txt
mejor-caso-BT,BT-MC-391,391,1000,instancias/mejor-caso-BT/BT-MC-391.txt
mejor-caso-BT,BT-MC-392,392,1000,instancias/mejor-caso-BT/BT-MC-392.txt
mejor-caso-BT,BT-MC-393,393,1000,instancias/mejor-caso-BT/BT-MC-393.txt
mejor-caso-BT,BT-MC-394,394,1000,instancias/mejor-caso-BT/BT-MC-394.txt
mejor-caso-BT,BT-MC-395,395,1000,instancias/mejor-caso-BT/BT-MC-395.txt
mejor-caso-BT,BT-MC-396,396,1000,instancias/mejor-caso-BT/BT-MC-396.txt
mejor-caso-BT,BT-MC-397,397,1000,instancias/mejor-caso-BT/BT-MC-397.txt
mejor-caso-BT,BT-MC-398,398,1000,instancias/mejor-caso-BT/BT-MC-398.txt
mejor-caso-BT,BT-MC-399,399,1000,instancias/mejor-caso-BT/BT-MC-399.txt
mejor-caso-BT,BT-MC-400,400,1000,instancias/mejor-caso-BT/BT-MC-400.txt
mejor-caso-BT,BT-MC-401,401,1000,instancias/mejor-caso-BT/BT-MC-401.txt
mejor-caso-BT,BT-MC-402,402,1000,instancias/mejor-caso-BT/BT-MC-402.txt
mejor-caso-BT,BT-MC-403,403,1000,instancias/mejor-caso-BT/BT-MC-403.txt
mejor-caso-BT,BT-MC-404,404,1000,instancias/mejor-caso-BT/BT-MC-404.txt
mejor-caso-BT,BT-MC-405,405,1000,instancias/mejor-caso-BT/BT-MC-405.txt
mejor-caso-BT,BT-MC-406,406,1000,instancias/mejor-caso-BT/BT-MC-406.txt
mejor-caso-BT,BT-MC-407,407,1000,instancias/mejor-caso-BT/BT-MC-407.txt
mejor-caso-BT,BT-MC-408,408,1000,instancias/mejor-caso-BT/BT-MC-408.txt
mejor-caso-BT,BT-MC-409,409,1000,instancias/mejor-caso-BT/BT-MC-409.txt
mejor-caso-BT,BT-MC-410,410,1000,instancias/mejor-caso-BT/BT-MC-410.txt
mejor-caso-BT,BT-MC-411,411,1000,instancias/mejor-caso-BT/BT-MC-411.txt
mejor-caso-BT,BT-MC-412,412,1000,instancias/mejor-caso-BT/BT-MC-412.txt
mejor-caso-BT,BT-MC-413,413,1000,instancias/mejor-caso-BT/BT-MC-413.txt
mejor-caso-BT,BT-MC-414,414,1000,instancias/mejor-caso-BT/BT-MC-414.txt
mejor-caso-BT,BT-MC-415,415,1000,instancias/mejor-caso-BT/BT-MC-415.txt
mejor-caso-BT,BT-MC-416,416,1000,instancias/mejor-caso-BT/BT-MC-416.txt
mejor-caso-BT,BT-MC-417,417,1000,instancias/mejor-caso-BT/BT-MC-417.txt
mejor-caso-BT,BT-MC-418,418,1000,instancias/mejor-caso-BT/BT-MC-418.txt
mejor-caso-BT,BT-MC-419,419,1000,instancias/mejor-caso-BT/BT-MC-419.txt
mejor-caso-BT,BT-MC-420,420,1000,instancias/mejor-caso-BT/BT-MC-420.txt
mejor-caso-BT,BT-MC-421,421,1000,instancias/mejor-caso-BT/BT-MC-421.txt
mejor-caso-BT,BT-MC-422,422,1000,instancias/mejor-caso-BT/BT-MC-422.txt
mejor-caso-BT,BT-MC-423,423,1000,instancias/mejor-caso-BT/BT-MC-423.txt
mejor-caso-BT,BT-MC-424,424,1000,instancias/mejor-caso-BT/BT-MC-424.txt
mejor-caso-BT,BT-MC-425,425,1000,instancias/mejor-caso-BT/BT-MC-425.txt
mejor-caso-BT,BT-MC-426,426,1000,instancias/mejor-caso-BT/BT-MC-426.txt
mejor-caso-BT,BT-MC-427,427,1000,instancias/mejor-caso-BT/BT-MC-427.txt
mejor-caso-BT,BT-MC-428,428,1000,instancias/mejor-caso-BT/BT-MC-428.txt
mejor-caso-BT,BT-MC-429,429,1000,instancias/mejor-caso-BT/BT-MC-429.txt
mejor-caso-BT,BT-MC-430,430,1000,instancias/mejor-caso-BT/BT-MC-430.txt
mejor-caso-BT,BT-MC-431,431,1000,instancias/mejor-caso-BT/BT-MC-431.txt
mejor-caso-BT,BT-MC-432,432,1000,instancias/mejor-caso-BT/BT-MC-432.txt
mejor-caso-BT,BT-MC-433,433,1000,instancias/mejor-caso-BT/BT-MC-433.txt
mejor-caso-BT,BT-MC-434,434,1000,instancias/mejor-caso-BT/BT-MC-434.txt
mejor-caso-BT,BT-MC-435,435,1000,instancias/mejor-caso-BT/BT-MC-435.txt
mejor-caso-BT,BT-MC-436,436,1000,instancias/mejor-caso-BT/BT-MC-436.txt
mejor-caso-BT,BT-MC-437,437,1000,instancias/mejor-caso-BT/BT-MC-437.txt
mejor-caso-BT,BT-MC-438,438,1000,instancias/mejor-caso-BT/BT-MC-438.txt
mejor-caso-BT,BT-MC-439,439,1000,instancias/mejor-caso-BT/BT-MC-439.txt
mejor-caso-BT,BT-MC-440,440,1000,instancias/mejor-caso-BT/BT-MC-440.txt
mejor-caso-BT,BT-MC-441,441,1000,instancias/mejor-caso-BT/BT-MC-441.txt
mejor-caso-BT,BT-MC-442,442,1000,instancias/mejor-caso-BT/BT-MC-442.txt
mejor-caso-BT,BT-MC-443,443,1000,instancias/mejor-caso-BT/BT-MC-443.txt
mejor-caso-BT,BT-MC-444,444,1000,instancias/mejor-caso-BT/BT-MC-444.txt
mejor-caso-BT,BT-MC-445,445,1000,instancias/mejor-caso-BT/BT-MC-445.txt
mejor-caso-BT,BT-MC-446,446,1000,instancias/mejor-caso-BT/BT-MC-446.txt
mejor-caso-BT,BT-MC-447,447,1000,instancias/mejor-caso-BT/BT-MC-447.txt
mejor-caso-BT,BT-MC-448,448,1000,instancias/mejor-caso-BT/BT-MC-448.txt
mejor-caso-BT,BT-MC-449,449,1000,instancias/mejor-caso-BT/BT-MC-449.txt
mejor-caso-BT,BT-MC-450,450,1000,instancias/mejor-caso-BT/BT-MC-450.txt
mejor-caso-BT,BT-MC-451,451,1000,instancias/mejor-caso-BT/BT-MC-451.txt
mejor-caso-BT,BT-MC-452,452,1000,instancias/mejor-caso-BT/BT-MC-452.txt
mejor-caso-BT,BT-MC-453,453,1000,instancias/mejor-caso-BT/BT-MC-453.txt
mejor-caso-BT,BT-MC-454,454,1000,instancias/mejor-caso-BT/BT-MC-454.txt
mejor-caso-BT,BT-MC-455,455,1000,instancias/mejor-caso-BT/BT-MC-455.txt
mejor-caso-BT,BT-MC-456,456,1000,instancias/mejor-caso-BT/BT-MC-456.txt
mejor-caso-BT,BT-MC-457,457,1000,instancias/mejor-caso-BT/BT-MC-457.txt
mejor-caso-BT,BT-MC-458,458,1000,instancias/mejor-caso-BT/BT-MC-458.txt
mejor-caso-BT,BT-MC-459,459,1000,instancias/mejor-caso-BT/BT-MC-459.txt
mejor-caso-BT,BT-MC-460,460,1000,instancias/mejor-caso-BT/BT-MC-460.txt
mejor-caso-BT,BT-MC-461,461,1000,instancias/mejor-caso-BT/BT-MC-461.txt
mejor-caso-BT,BT-MC-462,462,1000,instancias/mejor-caso-BT/BT-MC-462.txt
mejor-caso-BT,BT-MC-463,463,1000,instancias/mejor-caso-BT/BT-MC-463.txt
mejor-caso-BT,BT-MC-464,464,1000,instancias/mejor-caso-BT/BT-MC-464.txt
mejor-caso-BT,BT-MC-465,465,1000,instancias/mejor-caso-BT/BT-MC-465.txt
mejor-caso-BT,BT-MC-466,466,1000,instancias/mejor-caso-BT/BT-MC-466.txt
mejor-caso-BT,BT-MC-467,467,1000,instancias/mejor-caso-BT/BT-MC-467.txt
mejor-caso-BT,BT-MC-468,468,1000,instancias/mejor-caso-BT/BT-MC-468.txt
mejor-caso-BT,BT-MC-469,469,1000,instancias/mejor-caso-BT/BT-MC-469.txt
mejor-caso-BT,BT-MC-470,470,1000,instancias/mejor-caso-BT/BT-MC-470.txt
mejor-caso-BT,BT-MC-471,471,1000,instancias/mejor-caso-BT/BT-MC-471.txt
mejor-caso-BT,BT-MC-472,472,1000,instancias/mejor-caso-BT/BT-MC-472.txt
mejor-caso-BT,BT-MC-473,473,1000,instancias/mejor-caso-BT/BT-MC-473.txt
mejor-caso-BT,BT-MC-474,474,1000,instancias/mejor-caso-BT/BT-MC-474.txt
mejor-caso-BT,BT-MC-475,475,1000,instancias/mejor-caso-BT/BT-MC-475.txt
mejor-caso-BT,BT-MC-476,476,1000,instancias/mejor-caso-BT/BT-MC-476.txt
mejor-caso-BT,BT-MC-477,477,1000,instancias/mejor-caso-BT/BT-MC-477.txt
mejor-caso-BT,BT-MC-478,478,1000,instancias/mejor-caso-BT/BT-MC-478.txt
mejor-caso-BT,BT-MC-479,479,1000,instancias/mejor-caso-BT/BT-MC-479.txt
mejor-caso-BT,BT-MC-480,480,1000,instancias/mejor-caso-BT/BT-MC-480.txt
mejor-caso-BT,BT-MC-481,481,1000,instancias/mejor-caso-BT/BT-MC-481.txt
mejor-caso-BT,BT-MC-482,482,1000,instancias/mejor-caso-BT/BT-MC-482.txt
mejor-caso-BT,BT-MC-483,483,1000,instancias/mejor-caso-BT/BT-MC-483.txt
mejor-caso-BT,BT-MC-484,484,1000,instancias/mejor-caso-BT/BT-MC-484.txt
mejor-caso-BT,BT-MC-485,485,1000,instancias/mejor-caso-BT/BT-MC-485.txt
mejor-caso-BT,BT-MC-486,486,1000,instancias/mejor-caso-BT/BT-MC-486.txt
mejor-caso-BT,BT-MC-487,487,1000,instancias/mejor-caso-BT/BT-MC-487.txt
mejor-caso-BT,BT-MC-488,488,1000,instancias/mejor-caso-BT/BT-MC-488.txt
mejor-caso-BT,BT-MC-489,489,1000,instancias/mejor-caso-BT/BT-MC-489.txt
mejor-caso-BT,BT-MC-490,490,1000,instancias/mejor-caso-BT/BT-MC-490.txt
mejor-caso-BT,BT-MC-491,491,1000,instancias/mejor-caso-BT/BT-MC-491.txt
mejor-caso-BT,BT-MC-492,492,1000,instancias/mejor-caso-BT/BT-MC-492.txt
mejor-caso-BT,BT-MC-493,493,1000,instancias/mejor-caso-BT/BT-MC-493.txt
mejor-caso-BT,BT-MC-494,494,1000,instancias/mejor-caso-BT/BT-MC-494.txt
mejor-caso-BT,BT-MC-495,495,1000,instancias/mejor-caso-BT/BT-MC-495.txt
mejor-caso-BT,BT-MC-496,496,1000,instancias/mejor-caso-BT/BT-MC-496.txt
mejor-caso-BT,BT-MC-497,497,1000,instancias/mejor-caso-BT/BT-MC-497.txt
mejor-caso-BT,BT-MC-498,498,1000,instancias/mejor-caso-BT/BT-MC-498.txt
mejor-caso-BT,BT-MC-499,499,1000,instancias/mejor-caso-BT/BT-MC-499.txt
mejor-caso-BT,BT-MC-500,500,1000,instancias/mejor-caso-BT/BT-MC-500.txt
mejor-caso-BT,BT-MC-501,501,1000,instancias/mejor-caso-BT/BT-MC-501.txt
mejor-caso-BT,BT-MC-502,502,1000,instancias/mejor-caso-BT/BT-MC-502.txt
mejor-caso-BT,BT-MC-503,503,1000,instancias/mejor-caso-BT/BT-MC-503.txt
mejor-caso-BT,BT-MC-504,504,1000,instancias/mejor-caso-BT/BT-MC-504.txt
mejor-caso-BT,BT-MC-505,505,1000,instancias/mejor-caso-BT/BT-MC-505.txt
mejor-caso-BT,BT-MC-506,506,1000,instancias/mejor-caso-BT/BT-MC-506.txt
mejor-caso-BT,BT-MC-507,507,1000,instancias/mejor-caso-BT/BT-MC-507.txt
mejor-caso-BT,BT-MC-508,508,1000,instancias/mejor-caso-BT/BT-MC-508.txt
mejor-caso-BT,BT-MC-509,509,1000,instancias/mejor-caso-BT/BT-MC-509.txt
mejor-caso-BT,BT-MC-510,510,1000,instancias/mejor-caso-BT/BT-MC-510.txt
mejor-caso-BT,BT-MC-511,511,1000,instancias/mejor-caso-BT/BT-MC-511.txt
mejor-caso-BT,BT-MC-512,512,1000,instancias/mejor-caso-BT/BT-MC-512.txt
mejor-caso-BT,BT-MC-513,513,1000,instancias/mejor-caso-BT/BT-MC-513.txt
mejor-caso-BT,BT-MC-514,514,1000,instancias/mejor-caso-BT/BT-MC-514.txt
mejor-caso-BT,BT-MC-515,515,1000,instancias/mejor-caso-BT/BT-MC-515.txt
mejor-caso-BT,BT-MC-516,516,1000,instancias/mejor-caso-BT/BT-MC-516.txt
mejor-caso-BT,BT-MC-517,517,1000,instancias/mejor-caso-BT/BT-MC-517.txt
mejor-caso-BT,BT-MC-518,518,1000,instancias/mejor-caso-BT/BT-MC-518.txt
mejor-caso-BT,BT-MC-519,519,1000,instancias/mejor-caso-BT/BT-MC-519.txt
mejor-caso-BT,BT-MC-520,520,1000,instancias/mejor-caso-BT/BT-MC-520.txt
mejor-caso-BT,BT-MC-521,521,1000,instancias/mejor-caso-BT/BT-MC-521.txt
mejor-caso-BT,BT-MC-522,522,1000,instancias/mejor-caso-BT/BT-MC-522.txt
mejor-caso-BT,BT-MC-523,523,1000,instancias/mejor-caso-BT/BT-MC-523.txt
mejor-caso-BT,BT-MC-524,524,1000,instancias/mejor-caso-BT/BT-MC-524.txt
mejor-caso-BT,BT-MC-525,525,1000,instancias/mejor-caso-BT/BT-MC-525.txt
mejor-caso-BT,BT-MC-526,526,1000,instancias/mejor-caso-BT/BT-MC-526.txt
mejor-caso-BT,BT-MC-527,527,1000,instancias/mejor-caso-BT/BT-MC-527.txt
mejor-caso-BT,BT-MC-528,528,1000,instancias/mejor-caso-BT/BT-MC-528.txt
mejor-caso-BT,BT-MC-529,529,1000,instancias/mejor-caso-BT/BT-MC-529.txt
mejor-caso-BT,BT-MC-530,530,1000,instancias/mejor-caso-BT/BT-MC-530.txt
mejor-caso-BT,BT-MC-531,531,1000,instancias/mejor-caso-BT/BT-MC-531.txt
mejor-caso-BT,BT-MC-532,532,1000,instancias/mejor-caso-BT/BT-MC-532.txt
mejor-caso-BT,BT-MC-533,533,1000,instancias/mejor-caso-BT/BT-MC-533.txt
mejor-caso-BT,BT-MC-534,534,1000,instancias/mejor-caso-BT/BT-MC-534.txt
mejor-caso-BT,BT-MC-535,535,1000,instancias/mejor-caso-BT/BT-MC-535.txt
mejor-caso-BT,BT-MC-536,536,1000,instancias/mejor-caso-BT/BT-MC-536.txt
mejor-caso-BT,BT-MC-537,537,1000,instancias/mejor-caso-BT/BT-MC-537.txt
mejor-caso-BT,BT-MC-538,538,1000,instancias/mejor-caso-BT/BT-MC-538.txt
mejor-caso-BT,BT-MC-539,539,1000,instancias/mejor-caso-BT/BT-MC-539.txt
mejor-caso-BT,BT-MC-540,540,1000,instancias/mejor-caso-BT/BT-MC-540.txt
mejor-caso-BT,BT-MC-541,541,1000,instancias/mejor-caso-BT/BT-MC-541.txt
mejor-caso-BT,BT-MC-542,542,1000,instancias/mejor-caso-BT/BT-MC-542.txt
mejor-caso-BT,BT-MC-543,543,1000,instancias/mejor-caso-BT/BT-MC-543.txt
mejor-caso-BT,BT-MC-544,544,1000,instancias/mejor-caso-BT/BT-MC-544.txt
mejor-caso-BT,BT-MC-545,545,1000,instancias/mejor-caso-BT/BT-MC-545.txt
mejor-caso-BT,BT-MC-546,546,1000,instancias/mejor-caso-BT/BT-MC-546.txt
mejor-caso-BT,BT-MC-547,547,1000,instancias/mejor-caso-BT/BT-MC-547.txt
mejor-caso-BT,BT-MC-548,548,1000,instancias/mejor-caso-BT/BT-MC-548.txt
mejor-caso-BT,BT-MC-549,549,1000,instancias/mejor-caso-BT/BT-MC-549.txt
mejor-caso-BT,BT-MC-550,550,1000,instancias/mejor-caso-BT/BT-MC-550.txt
mejor-caso-BT,BT-MC-551,551,1000,instancias/mejor-caso-BT/BT-MC-551.txt
mejor-caso-BT,BT-MC-552,552,1000,instancias/mejor-caso-BT/BT-MC-552.txt
mejor-caso-BT,BT-MC-553,553,1000,instancias/mejor-caso-BT/BT-MC-553.txt
mejor-caso-BT,BT-MC-554,554,1000,instancias/mejor-caso-BT/BT-MC-554.txt
mejor-caso-BT,BT-MC-555,555,1000,instancias/mejor-caso-BT/BT-MC-555.txt
mejor-caso-BT,BT-MC-556,556,1000,instancias/mejor-caso-BT/BT-MC-556.txt
mejor-caso-BT,BT-MC-557,557,1000,instancias/mejor-caso-BT/BT-MC-557.txt
mejor-caso-BT,BT-MC-558,558,1000,instancias/mejor-caso-BT/BT-MC-558.txt
mejor-caso-BT,BT-MC-559,559,1000,instancias/mejor-caso-BT/BT-MC-559.txt
mejor-caso-BT,BT-MC-560,560,1000,instancias/mejor-caso-BT/BT-MC-560.txt
mejor-caso-BT,BT-MC-561,561,1000,instancias/mejor-caso-BT/BT-MC-561.txt
mejor-caso-BT,BT-MC-562,562,1000,instancias/mejor-caso-BT/BT-MC-562.txt
mejor-caso-BT,BT-MC-563,563,1000,instancias/mejor-caso-BT/BT-MC-563.txt
mejor-caso-BT,BT-MC-564,564,1000,instancias/mejor-caso-BT/BT-MC-564.txt
mejor-caso-BT,BT-MC-565,565,1000,instancias/mejor-caso-BT/BT-MC-565.txt
mejor-caso-BT,BT-MC-566,566,1000,instancias/mejor-caso-BT/BT-MC-566.txt
mejor-caso-BT,BT-MC-567,567,1000,instancias/mejor-caso-BT/BT-MC-567.txt
mejor-caso-BT,BT-MC-568,568,1000,instancias/mejor-caso-BT/BT-MC-568.txt
mejor-caso-BT,BT-MC-569,569,1000,instancias/mejor-caso-BT/BT-MC-569.txt
mejor-caso-BT,BT-MC-570,570,1000,instancias/mejor-caso-BT/BT-MC-570.txt
mejor-caso-BT,BT-MC-571,571,1000,instancias/mejor-caso-BT/BT-MC-571.txt
mejor-caso-BT,BT-MC-572,572,1000,instancias/mejor-caso-BT/BT-MC-572.txt
mejor-caso-BT,BT-MC-573,573,1000,instancias/mejor-caso-BT/BT-MC-573.txt
mejor-caso-BT,BT-MC-574,574,1000,instancias/mejor-caso-BT/BT-MC-574.txt
mejor-caso-BT,BT-MC-575,575,1000,instancias/mejor-caso-BT/BT-MC-575.txt
mejor-caso-BT,BT-MC-576,576,1000,instancias/mejor-caso-BT/BT-MC-576.txt
mejor-caso-BT,BT-MC-577,577,1000,instancias/mejor-caso-BT/BT-MC-577.txt
mejor-caso-BT,BT-MC-578,578,1000,instancias/mejor-caso-BT/BT-MC-578.txt
mejor-caso-BT,BT-MC-579,579,1000,instancias/mejor-caso-BT/BT-MC-579.txt
mejor-caso-BT,BT-MC-580,580,1000,instancias/mejor-caso-BT/BT-MC-580.txt
mejor-caso-BT,BT-MC-581,581,1000,instancias/mejor-caso-BT/BT-MC-581.txt
